priogrid_gid,lat,lon,faction,faction_id,date
162556,22.75,97.75,SSPP,12,2024-03-17
162557,22.75,98.25,SSPP,12,2024-03-17
162558,22.75,98.75,SSPP,12,2024-03-17
162559,22.75,99.25,UWSA,15,2024-03-17
163267,23.25,93.25,Chin Resistance,9,2024-03-17
163268,23.25,93.75,Chin Resistance,9,2024-03-17
163269,23.25,94.25,Junta,0,2024-03-17
163270,23.25,94.75,Junta,0,2024-03-17
163271,23.25,95.25,Junta,0,2024-03-17
163272,23.25,95.75,Junta,0,2024-03-17
163273,23.25,96.25,Junta,0,2024-03-17
163274,23.25,96.75,KIA,3,2024-03-17
163275,23.25,97.25,Junta,0,2024-03-17
163276,23.25,97.75,Junta,0,2024-03-17
163277,23.25,98.25,PDF,2,2024-03-17
163278,23.25,98.75,UWSA,15,2024-03-17
163279,23.25,99.25,UWSA,15,2024-03-17
163987,23.75,93.25,ZRA,1,2024-03-17
163988,23.75,93.75,Chin Resistance,9,2024-03-17
163989,23.75,94.25,Chin Resistance,9,2024-03-17
163990,23.75,94.75,Junta,0,2024-03-17
163991,23.75,95.25,Junta,0,2024-03-17
163992,23.75,95.75,Junta,0,2024-03-17
163993,23.75,96.25,Junta,0,2024-03-17
163994,23.75,96.75,KIA,3,2024-03-17
163995,23.75,97.25,KIA,3,2024-03-17
163996,23.75,97.75,KIA,3,2024-03-17
163997,23.75,98.25,KIA,3,2024-03-17
163998,23.75,98.75,Junta,0,2024-03-17
164707,24.25,93.25,ZRA,1,2024-03-17
164708,24.25,93.75,ZRA,1,2024-03-17
164709,24.25,94.25,Junta,0,2024-03-17
164710,24.25,94.75,Junta,0,2024-03-17
164711,24.25,95.25,Junta,0,2024-03-17
164712,24.25,95.75,KIA,3,2024-03-17
164713,24.25,96.25,KIA,3,2024-03-17
164714,24.25,96.75,KIA,3,2024-03-17
164715,24.25,97.25,KIA,3,2024-03-17
164716,24.25,97.75,Junta,0,2024-03-17
164717,24.25,98.25,Junta,0,2024-03-17
164718,24.25,98.75,Junta,0,2024-03-17
165430,24.75,94.75,Junta,0,2024-03-17
165431,24.75,95.25,KIA,3,2024-03-17
165432,24.75,95.75,KIA,3,2024-03-17
165433,24.75,96.25,KIA,3,2024-03-17
165434,24.75,96.75,KIA,3,2024-03-17
165435,24.75,97.25,KIA,3,2024-03-17
165436,24.75,97.75,Junta,0,2024-03-17
166150,25.25,94.75,Junta,0,2024-03-17
166151,25.25,95.25,Junta,0,2024-03-17
166152,25.25,95.75,KIA,3,2024-03-17
166153,25.25,96.25,KIA,3,2024-03-17
166154,25.25,96.75,KIA,3,2024-03-17
166155,25.25,97.25,KIA,3,2024-03-17
166156,25.25,97.75,Junta,0,2024-03-17
166870,25.75,94.75,Junta,0,2024-03-17
166871,25.75,95.25,Junta,0,2024-03-17
166872,25.75,95.75,KIA,3,2024-03-17
166873,25.75,96.25,KIA,3,2024-03-17
166874,25.75,96.75,KIA,3,2024-03-17
166875,25.75,97.25,KIA,3,2024-03-17
166876,25.75,97.75,KIA,3,2024-03-17
166877,25.75,98.25,Junta,0,2024-03-17
166878,25.75,98.75,Junta,0,2024-03-17
167591,26.25,95.25,Junta,0,2024-03-17
167592,26.25,95.75,KIA,3,2024-03-17
167593,26.25,96.25,KIA,3,2024-03-17
167594,26.25,96.75,KIA,3,2024-03-17
167595,26.25,97.25,KIA,3,2024-03-17
167596,26.25,97.75,KIA,3,2024-03-17
167597,26.25,98.25,KIA,3,2024-03-17
167598,26.25,98.75,Junta,0,2024-03-17
168311,26.75,95.25,Junta,0,2024-03-17
168312,26.75,95.75,Junta,0,2024-03-17
168313,26.75,96.25,KIA,3,2024-03-17
168314,26.75,96.75,KIA,3,2024-03-17
168315,26.75,97.25,KIA,3,2024-03-17
168316,26.75,97.75,KIA,3,2024-03-17
168317,26.75,98.25,KIA,3,2024-03-17
168318,26.75,98.75,Junta,0,2024-03-17
169033,27.25,96.25,KIA,3,2024-03-17
169034,27.25,96.75,KIA,3,2024-03-17
169035,27.25,97.25,KIA,3,2024-03-17
169036,27.25,97.75,KIA,3,2024-03-17
169037,27.25,98.25,Junta,0,2024-03-17
169038,27.25,98.75,Junta,0,2024-03-17
169754,27.75,96.75,KIA,3,2024-03-17
169755,27.75,97.25,Junta,0,2024-03-17
169756,27.75,97.75,Junta,0,2024-03-17
169757,27.75,98.25,Junta,0,2024-03-17
170475,28.25,97.25,Junta,0,2024-03-17
170476,28.25,97.75,Junta,0,2024-03-17
170477,28.25,98.25,Junta,0,2024-03-17
144558,10.25,98.75,Junta,0,2024-03-23
145277,10.75,98.25,Junta,0,2024-03-23
145278,10.75,98.75,Junta,0,2024-03-23
145998,11.25,98.75,Junta,0,2024-03-23
145999,11.25,99.25,PDF,2,2024-03-23
146717,11.75,98.25,Junta,0,2024-03-23
146718,11.75,98.75,PDF,2,2024-03-23
146719,11.75,99.25,PDF,2,2024-03-23
146720,11.75,99.75,Junta,0,2024-03-23
147437,12.25,98.25,Junta,0,2024-03-23
147438,12.25,98.75,Junta,0,2024-03-23
147439,12.25,99.25,PDF,2,2024-03-23
148157,12.75,98.25,Junta,0,2024-03-23
148158,12.75,98.75,Junta,0,2024-03-23
148159,12.75,99.25,PDF,2,2024-03-23
148878,13.25,98.75,Junta,0,2024-03-23
148879,13.25,99.25,PDF,2,2024-03-23
149597,13.75,98.25,Junta,0,2024-03-23
149598,13.75,98.75,Karen,4,2024-03-23
149599,13.75,99.25,Karen,4,2024-03-23
150317,14.25,98.25,Junta,0,2024-03-23
150318,14.25,98.75,Karen,4,2024-03-23
151036,14.75,97.75,Junta,0,2024-03-23
151037,14.75,98.25,Karen,4,2024-03-23
151756,15.25,97.75,Junta,0,2024-03-23
151757,15.25,98.25,Junta,0,2024-03-23
152471,15.75,95.25,Junta,0,2024-03-23
152472,15.75,95.75,Junta,0,2024-03-23
152476,15.75,97.75,Junta,0,2024-03-23
152477,15.75,98.25,Karen,4,2024-03-23
153189,16.25,94.25,Junta,0,2024-03-23
153190,16.25,94.75,Junta,0,2024-03-23
153191,16.25,95.25,Junta,0,2024-03-23
153192,16.25,95.75,Junta,0,2024-03-23
153193,16.25,96.25,Junta,0,2024-03-23
153196,16.25,97.75,Junta,0,2024-03-23
153197,16.25,98.25,Karen,4,2024-03-23
153198,16.25,98.75,Karen,4,2024-03-23
153909,16.75,94.25,Junta,0,2024-03-23
153910,16.75,94.75,Junta,0,2024-03-23
153911,16.75,95.25,Junta,0,2024-03-23
153912,16.75,95.75,Junta,0,2024-03-23
153913,16.75,96.25,Junta,0,2024-03-23
153914,16.75,96.75,Junta,0,2024-03-23
153915,16.75,97.25,Junta,0,2024-03-23
153916,16.75,97.75,Junta,0,2024-03-23
153917,16.75,98.25,Karen,4,2024-03-23
153918,16.75,98.75,Karen,4,2024-03-23
154630,17.25,94.75,Junta,0,2024-03-23
154631,17.25,95.25,Junta,0,2024-03-23
154632,17.25,95.75,Junta,0,2024-03-23
154633,17.25,96.25,Junta,0,2024-03-23
154634,17.25,96.75,Junta,0,2024-03-23
154635,17.25,97.25,Junta,0,2024-03-23
154636,17.25,97.75,Junta,0,2024-03-23
154637,17.25,98.25,Junta,0,2024-03-23
155350,17.75,94.75,Junta,0,2024-03-23
155351,17.75,95.25,Junta,0,2024-03-23
155352,17.75,95.75,Junta,0,2024-03-23
155353,17.75,96.25,Junta,0,2024-03-23
155354,17.75,96.75,Junta,0,2024-03-23
155355,17.75,97.25,Junta,0,2024-03-23
155356,17.75,97.75,Junta,0,2024-03-23
156069,18.25,94.25,Junta,0,2024-03-23
156070,18.25,94.75,Junta,0,2024-03-23
156071,18.25,95.25,Junta,0,2024-03-23
156072,18.25,95.75,Junta,0,2024-03-23
156073,18.25,96.25,PDF,2,2024-03-23
156074,18.25,96.75,Junta,0,2024-03-23
156075,18.25,97.25,Junta,0,2024-03-23
156076,18.25,97.75,Junta,0,2024-03-23
156788,18.75,93.75,Junta,0,2024-03-23
156789,18.75,94.25,Junta,0,2024-03-23
156790,18.75,94.75,Junta,0,2024-03-23
156791,18.75,95.25,Junta,0,2024-03-23
156792,18.75,95.75,PDF,2,2024-03-23
156793,18.75,96.25,PDF,2,2024-03-23
156794,18.75,96.75,Junta,0,2024-03-23
156795,18.75,97.25,Karenni,5,2024-03-23
156796,18.75,97.75,Karenni,5,2024-03-23
157508,19.25,93.75,Junta,0,2024-03-23
157509,19.25,94.25,Junta,0,2024-03-23
157510,19.25,94.75,Junta,0,2024-03-23
157511,19.25,95.25,Junta,0,2024-03-23
157512,19.25,95.75,Junta,0,2024-03-23
157513,19.25,96.25,Junta,0,2024-03-23
157514,19.25,96.75,Junta,0,2024-03-23
157515,19.25,97.25,Karenni,5,2024-03-23
157516,19.25,97.75,Karenni,5,2024-03-23
158228,19.75,93.75,Junta,0,2024-03-23
158229,19.75,94.25,Junta,0,2024-03-23
158230,19.75,94.75,Junta,0,2024-03-23
158231,19.75,95.25,Junta,0,2024-03-23
158232,19.75,95.75,Junta,0,2024-03-23
158233,19.75,96.25,Junta,0,2024-03-23
158234,19.75,96.75,Karenni,5,2024-03-23
158235,19.75,97.25,Karenni,5,2024-03-23
158236,19.75,97.75,Junta,0,2024-03-23
158237,19.75,98.25,Junta,0,2024-03-23
158238,19.75,98.75,Junta,0,2024-03-23
158946,20.25,92.75,Junta,0,2024-03-23
158947,20.25,93.25,Junta,0,2024-03-23
158948,20.25,93.75,AA,6,2024-03-23
158949,20.25,94.25,AA,6,2024-03-23
158950,20.25,94.75,Junta,0,2024-03-23
158951,20.25,95.25,Junta,0,2024-03-23
158952,20.25,95.75,Junta,0,2024-03-23
158953,20.25,96.25,Junta,0,2024-03-23
158954,20.25,96.75,Junta,0,2024-03-23
158955,20.25,97.25,Junta,0,2024-03-23
158956,20.25,97.75,Junta,0,2024-03-23
158957,20.25,98.25,Junta,0,2024-03-23
158958,20.25,98.75,Junta,0,2024-03-23
158959,20.25,99.25,Junta,0,2024-03-23
158960,20.25,99.75,Junta,0,2024-03-23
158961,20.25,100.25,Junta,0,2024-03-23
159665,20.75,92.25,Junta,0,2024-03-23
159666,20.75,92.75,AA,6,2024-03-23
159667,20.75,93.25,AA,6,2024-03-23
159668,20.75,93.75,AA,6,2024-03-23
159669,20.75,94.25,AA,6,2024-03-23
159670,20.75,94.75,Junta,0,2024-03-23
159671,20.75,95.25,Junta,0,2024-03-23
159672,20.75,95.75,Junta,0,2024-03-23
159673,20.75,96.25,Junta,0,2024-03-23
159674,20.75,96.75,Junta,0,2024-03-23
159675,20.75,97.25,Junta,0,2024-03-23
159676,20.75,97.75,Junta,0,2024-03-23
159677,20.75,98.25,Junta,0,2024-03-23
159678,20.75,98.75,Junta,0,2024-03-23
159679,20.75,99.25,Junta,0,2024-03-23
159680,20.75,99.75,Junta,0,2024-03-23
159681,20.75,100.25,Junta,0,2024-03-23
160385,21.25,92.25,AA,6,2024-03-23
160386,21.25,92.75,AA,6,2024-03-23
160387,21.25,93.25,AA,6,2024-03-23
160388,21.25,93.75,Chin Resistance,9,2024-03-23
160389,21.25,94.25,PDF,2,2024-03-23
160390,21.25,94.75,Junta,0,2024-03-23
160391,21.25,95.25,Junta,0,2024-03-23
160392,21.25,95.75,Junta,0,2024-03-23
160393,21.25,96.25,Junta,0,2024-03-23
160394,21.25,96.75,Junta,0,2024-03-23
160395,21.25,97.25,SSPP,12,2024-03-23
160396,21.25,97.75,SSPP,12,2024-03-23
160397,21.25,98.25,Junta,0,2024-03-23
160398,21.25,98.75,Junta,0,2024-03-23
160399,21.25,99.25,Junta,0,2024-03-23
160400,21.25,99.75,Junta,0,2024-03-23
160401,21.25,100.25,Junta,0,2024-03-23
160402,21.25,100.75,Junta,0,2024-03-23
161105,21.75,92.25,AA,6,2024-03-23
161106,21.75,92.75,AA,6,2024-03-23
161107,21.75,93.25,Chin Resistance,9,2024-03-23
161108,21.75,93.75,Chin Resistance,9,2024-03-23
161109,21.75,94.25,Chin Resistance,9,2024-03-23
161110,21.75,94.75,PDF,2,2024-03-23
161111,21.75,95.25,PDF,2,2024-03-23
161112,21.75,95.75,Junta,0,2024-03-23
161113,21.75,96.25,Junta,0,2024-03-23
161114,21.75,96.75,Junta,0,2024-03-23
161115,21.75,97.25,SSPP,12,2024-03-23
161116,21.75,97.75,SSPP,12,2024-03-23
161117,21.75,98.25,SSPP,12,2024-03-23
161118,21.75,98.75,Junta,0,2024-03-23
161119,21.75,99.25,Junta,0,2024-03-23
161120,21.75,99.75,NDAA,14,2024-03-23
161121,21.75,100.25,NDAA,14,2024-03-23
161122,21.75,100.75,NDAA,14,2024-03-23
161123,21.75,101.25,Junta,0,2024-03-23
161826,22.25,92.75,AA,6,2024-03-23
161827,22.25,93.25,Chin Resistance,9,2024-03-23
161828,22.25,93.75,Chin Resistance,9,2024-03-23
161829,22.25,94.25,Junta,0,2024-03-23
161830,22.25,94.75,Junta,0,2024-03-23
161831,22.25,95.25,Junta,0,2024-03-23
161832,22.25,95.75,Junta,0,2024-03-23
161833,22.25,96.25,Junta,0,2024-03-23
161834,22.25,96.75,Junta,0,2024-03-23
161835,22.25,97.25,SSPP,12,2024-03-23
161836,22.25,97.75,SSPP,12,2024-03-23
161837,22.25,98.25,SSPP,12,2024-03-23
161838,22.25,98.75,SSPP,12,2024-03-23
